DateTime,Open,High,Low,Close
2025-06-20 09:30,24831.60,24847.10,24831.60,24842.15
2025-06-20 09:31,24840.55,24840.60,24836.40,24839.65
2025-06-20 09:32,24838.15,24840.10,24820.40,24821.95
2025-06-20 09:33,24820.55,24825.15,24818.20,24822.15
2025-06-20 09:34,24821.30,24834.60,24819.75,24832.00
2025-06-20 09:35,24831.55,24843.50,24829.35,24843.25
2025-06-20 09:36,24843.45,24847.45,24834.15,24834.20
2025-06-20 09:37,24833.10,24840.85,24833.10,24838.00
2025-06-20 09:38,24838.60,24842.35,24836.25,24842.35
2025-06-20 09:39,24842.00,24842.05,24834.55,24836.70
2025-06-20 09:40,24836.25,24841.55,24832.05,24838.75
2025-06-20 09:41,24837.95,24848.20,24836.80,24847.25
2025-06-20 09:42,24846.95,24871.25,24846.95,24870.75
2025-06-20 09:43,24870.65,24871.30,24864.95,24865.95
2025-06-20 09:44,24865.15,24874.35,24863.95,24874.35
2025-06-20 09:45,24874.25,24886.50,24874.25,24884.60
2025-06-20 09:46,24884.35,24893.00,24883.75,24889.70
2025-06-20 09:47,24890.05,24897.50,24889.75,24895.70
2025-06-20 09:48,24895.20,24896.45,24886.85,24890.25
2025-06-20 09:49,24891.45,24900.10,24890.15,24893.70
2025-06-20 09:50,24892.50,24895.20,24885.50,24886.30
2025-06-20 09:51,24885.65,24887.65,24872.55,24874.95
2025-06-20 09:52,24874.40,24876.85,24871.20,24873.95
2025-06-20 09:53,24874.00,24874.00,24863.80,24865.35
2025-06-20 09:54,24865.80,24873.20,24864.40,24872.15
2025-06-20 09:55,24872.40,24877.50,24870.70,24873.60
2025-06-20 09:56,24873.00,24873.05,24858.25,24860.75
2025-06-20 09:57,24860.55,24862.85,24853.00,24857.75
2025-06-20 09:58,24856.45,24863.80,24854.80,24863.05
2025-06-20 09:59,24862.75,24866.30,24861.15,24865.15
2025-06-20 10:00,24864.35,24871.55,24863.90,24865.20
2025-06-20 10:01,24864.95,24869.65,24864.30,24867.50
2025-06-20 10:02,24867.65,24868.25,24861.00,24867.80
2025-06-20 10:03,24867.35,24876.05,24865.80,24870.55
2025-06-20 10:04,24870.95,24878.30,24870.90,24876.60
2025-06-20 10:05,24876.10,24891.50,24875.60,24887.45
2025-06-20 10:06,24887.15,24894.95,24887.15,24891.10
2025-06-20 10:07,24891.20,24891.60,24879.65,24880.35
2025-06-20 10:08,24879.65,24885.20,24877.45,24884.35
2025-06-20 10:09,24883.50,24885.85,24881.45,24884.80
2025-06-20 10:10,24884.30,24888.30,24881.45,24887.50
2025-06-20 10:11,24886.45,24896.85,24884.40,24896.85
2025-06-20 10:12,24898.40,24915.25,24898.40,24913.65
2025-06-20 10:13,24913.65,24915.10,24909.40,24911.50
2025-06-20 10:14,24911.20,24919.10,24909.20,24919.05
2025-06-20 10:15,24918.85,24944.90,24918.85,24941.60
2025-06-20 10:16,24942.75,24951.55,24934.85,24935.35
2025-06-20 10:17,24936.35,24950.50,24935.85,24947.35
2025-06-20 10:18,24948.00,24963.95,24948.00,24961.50
2025-06-20 10:19,24962.00,24963.35,24957.55,24958.60
2025-06-20 10:20,24959.15,24974.15,24959.15,24967.90
2025-06-20 10:21,24967.55,24975.90,24965.70,24972.75
2025-06-20 10:22,24972.75,24978.90,24968.70,24977.40
2025-06-20 10:23,24977.50,24981.60,24973.20,24974.30
2025-06-20 10:24,24974.30,24980.25,24973.30,24978.95
2025-06-20 10:25,24979.30,24986.70,24977.55,24986.15
2025-06-20 10:26,24986.70,24997.65,24983.40,24996.55
2025-06-20 10:27,24996.95,25017.65,24996.95,25010.75
2025-06-20 10:28,25009.30,25009.75,25000.00,25002.95
2025-06-20 10:29,25004.00,25010.30,25002.05,25008.95
