DateTime,Open,High,Low,Close
2025-04-08 09:30,22545.15,22550.00,22528.15,22539.05
2025-04-08 09:31,22538.65,22546.05,22537.50,22540.70
2025-04-08 09:32,22542.05,22546.20,22534.60,22546.20
2025-04-08 09:33,22545.75,22547.60,22530.20,22530.20
2025-04-08 09:34,22530.55,22531.60,22518.90,22518.90
2025-04-08 09:35,22517.45,22517.45,22496.55,22513.45
2025-04-08 09:36,22516.10,22521.50,22494.65,22495.25
2025-04-08 09:37,22494.25,22494.25,22469.95,22471.35
2025-04-08 09:38,22471.20,22473.25,22464.70,22464.70
2025-04-08 09:39,22463.65,22492.05,22463.05,22480.75
2025-04-08 09:40,22481.25,22487.90,22469.10,22470.30
2025-04-08 09:41,22470.10,22471.60,22455.20,22466.25
2025-04-08 09:42,22466.00,22475.10,22460.45,22461.00
2025-04-08 09:43,22461.50,22465.90,22454.00,22464.95
2025-04-08 09:44,22465.00,22485.60,22465.00,22479.30
2025-04-08 09:45,22479.05,22521.40,22477.65,22519.15
2025-04-08 09:46,22518.15,22520.55,22503.85,22506.80
2025-04-08 09:47,22508.25,22509.00,22471.15,22476.80
2025-04-08 09:48,22476.50,22476.50,22466.30,22470.95
2025-04-08 09:49,22471.70,22496.40,22471.70,22475.80
2025-04-08 09:50,22473.60,22474.35,22463.15,22463.15
2025-04-08 09:51,22463.75,22463.75,22446.00,22459.00
2025-04-08 09:52,22462.50,22463.00,22452.20,22457.00
2025-04-08 09:53,22456.70,22456.70,22446.45,22447.25
2025-04-08 09:54,22446.65,22449.70,22434.90,22447.15
2025-04-08 09:55,22447.30,22447.30,22439.10,22445.00
2025-04-08 09:56,22444.55,22444.55,22432.85,22435.75
2025-04-08 09:57,22436.30,22436.30,22400.95,22403.95
2025-04-08 09:58,22404.30,22420.40,22393.70,22415.50
2025-04-08 09:59,22411.60,22415.05,22401.65,22412.75
2025-04-08 10:00,22414.30,22425.50,22409.75,22409.75
2025-04-08 10:01,22407.90,22409.55,22383.80,22397.40
