DateTime,Open,High,Low,Close
2024-03-28 09:30,22217.40,22220.75,22209.50,22209.50
2024-03-28 09:31,22210.20,22213.55,22205.55,22210.05
2024-03-28 09:32,22210.25,22216.20,22210.25,22215.25
2024-03-28 09:33,22215.85,22221.15,22215.20,22218.75
2024-03-28 09:34,22219.90,22224.75,22217.95,22224.75
2024-03-28 09:35,22223.75,22225.05,22219.20,22221.60
2024-03-28 09:36,22220.65,22221.30,22215.40,22219.20
2024-03-28 09:37,22219.65,22220.25,22215.95,22216.85
2024-03-28 09:38,22218.00,22230.25,22216.55,22227.70
2024-03-28 09:39,22229.95,22232.35,22225.85,22230.30
2024-03-28 09:40,22229.90,22231.60,22224.10,22224.25
2024-03-28 09:41,22225.25,22228.75,22220.65,22226.70
2024-03-28 09:42,22225.60,22241.95,22223.55,22241.95
2024-03-28 09:43,22241.70,22248.45,22241.00,22244.75
2024-03-28 09:44,22245.95,22262.35,22245.75,22257.90
2024-03-28 09:45,22258.70,22267.05,22253.00,22257.60
2024-03-28 09:46,22256.30,22259.70,22252.05,22259.35
2024-03-28 09:47,22259.10,22262.60,22256.65,22260.15
2024-03-28 09:48,22259.25,22283.90,22259.25,22283.50
2024-03-28 09:49,22284.80,22296.70,22283.75,22296.70
2024-03-28 09:50,22296.70,22298.00,22290.85,22295.25
2024-03-28 09:51,22294.40,22310.85,22291.55,22309.10
2024-03-28 09:52,22309.75,22316.20,22306.40,22308.15
2024-03-28 09:53,22309.50,22311.00,22303.95,22304.80
2024-03-28 09:54,22304.80,22306.45,22298.65,22305.65
2024-03-28 09:55,22305.60,22306.40,22291.70,22294.55
2024-03-28 09:56,22294.55,22307.35,22293.05,22303.75
2024-03-28 09:57,22303.85,22305.70,22300.95,22304.75
2024-03-28 09:58,22303.70,22305.15,22295.60,22295.60
2024-03-28 09:59,22295.90,22299.60,22292.40,22299.50
2024-03-28 10:00,22300.60,22310.10,22294.05,22294.05
2024-03-28 10:01,22294.90,22304.30,22293.05,22302.95
2024-03-28 10:02,22303.00,22306.30,22296.00,22304.70
2024-03-28 10:03,22305.15,22305.15,22298.90,22301.50
2024-03-28 10:04,22301.10,22301.60,22297.50,22301.55
2024-03-28 10:05,22303.55,22306.30,22300.10,22300.10
2024-03-28 10:06,22299.65,22304.25,22296.70,22303.75
2024-03-28 10:07,22303.15,22315.60,22298.90,22312.15
2024-03-28 10:08,22311.80,22316.65,22304.75,22306.95
2024-03-28 10:09,22307.45,22309.10,22295.75,22302.65
2024-03-28 10:10,22301.40,22302.65,22295.80,22302.05
2024-03-28 10:11,22301.45,22305.05,22295.65,22302.95
2024-03-28 10:12,22303.35,22308.20,22297.85,22301.85
2024-03-28 10:13,22302.85,22307.55,22300.00,22305.95
2024-03-28 10:14,22305.90,22310.40,22303.50,22306.25
2024-03-28 10:15,22306.05,22318.80,22305.90,22317.15
2024-03-28 10:16,22318.30,22326.00,22316.85,22318.40
2024-03-28 10:17,22319.15,22322.15,22312.75,22316.65
2024-03-28 10:18,22316.35,22319.45,22312.75,22313.70
2024-03-28 10:19,22312.75,22314.15,22304.50,22311.45
2024-03-28 10:20,22311.70,22322.55,22309.05,22322.55
2024-03-28 10:21,22323.40,22324.60,22308.15,22311.30
2024-03-28 10:22,22308.20,22315.10,22303.30,22312.70
2024-03-28 10:23,22311.00,22312.70,22303.95,22307.00
2024-03-28 10:24,22305.35,22310.30,22303.85,22305.95
2024-03-28 10:25,22307.00,22308.55,22299.60,22307.50
2024-03-28 10:26,22307.90,22309.05,22291.00,22291.00
2024-03-28 10:27,22291.10,22297.30,22284.55,22290.80
2024-03-28 10:28,22292.30,22294.25,22281.85,22290.35
