DateTime,Open,High,Low,Close,Strike,BB_Middle_9,BB_Upper_9,BB_Lower_9,BB_Middle_20,BB_Upper_20,BB_Lower_20,MACD_Line,MACD_Signal,MACD_Histogram,RSI_14,RSI_9,EMA_9,EMA_20,VWAP_14,SuperTrend_Value,SuperTrend_Direction
2026-02-05 10:03:00,152.75,153.25,148.8,149.95,25650,148.93333333333334,153.5517746288353,144.31489203783138,146.875,155.08415126390562,138.66584873609438,2.5933149204719257,2.360386504277704,0.232928416194222,53.92814909769015,54.42719104758729,148.44595765334364,146.25164566736683,147.16190476190476,125.725,1.0
2026-02-05 10:04:00,150.1,150.1,142.05,144.0,25650,148.00555555555556,152.77136805186697,143.23974305924415,147.0775,154.98906829136592,139.1659317086341,1.7427276176855455,2.1545002087469847,-0.4117725910614389,49.06002156173388,46.67358820746698,147.55676612267493,146.0372032228557,147.27023809523808,125.725,1.0
2026-02-05 10:05:00,143.15,147.9,142.3,147.15,25650,147.51111111111112,151.83155668998353,143.1906655322387,147.2175,155.07027974166166,139.36472025833834,1.519731997176251,1.9429108048900736,-0.4231788077138225,51.55339895144824,50.84427739023128,147.47541289813995,146.14318386829802,147.21785714285713,125.725,1.0
2026-02-05 10:06:00,146.9,149.3,144.4,147.75,25650,147.61666666666667,151.9192095194455,143.31412381388785,147.2975,155.14285680229153,139.45214319770844,1.4101445483883597,1.7653220527228357,-0.3551775043344762,52.034990849149736,51.65451904696609,147.53033031851197,146.29621397607917,146.96785714285713,125.725,1.0
2026-02-05 10:07:00,147.0,149.2,143.1,143.2,25650,147.44444444444446,152.09330183094258,142.79558705794634,147.195,155.1332945105886,139.2567054894114,0.7066959573587326,1.412446687601468,-0.7057507302427355,48.12786595939231,45.28627432132368,146.66426425480958,146.00133645454784,146.62380952380954,125.725,1.0
2026-02-05 10:08:00,143.4,148.8,139.0,147.0,25650,147.67777777777778,152.1172315730096,143.23832398254595,146.9225,154.64098121735302,139.204018782647,0.6940212776941905,1.172971550965709,-0.4789502732715185,51.40935783224871,50.96607157700214,146.73141140384766,146.09644726840042,147.7452380952381,125.725,1.0
2026-02-05 10:09:00,147.25,148.55,143.25,144.6,25650,147.40555555555557,152.10390965566322,142.70720145544792,146.7925,154.54908241261467,139.0359175873853,0.3558872359577663,0.9006101126297282,-0.544722876671962,49.28857682958766,47.46508102309721,146.30512912307813,145.9539284809337,147.25595238095235,125.725,1.0
2026-02-05 10:10:00,144.3,144.3,135.5,135.5,25650,145.70555555555555,152.8737906068076,138.5373205043035,146.41500000000002,154.9747624321436,137.85523756785645,-1.0853365760974327,0.238627883054008,-1.3239644591514408,42.18290754458952,36.70879042756268,144.1441032984625,144.9583162446543,146.1440476190476,125.725,1.0
2026-02-05 10:11:00,134.7,136.25,131.2,133.9,25650,143.67222222222222,151.93381445677358,135.41062998767086,145.695,155.19071960356206,136.19928039643793,-2.2925587345991403,-0.6051009894970414,-1.687457745102099,41.06201936506142,35.13391585933893,142.09528263877002,143.90514326897292,145.1702380952381,125.725,1.0
2026-02-05 10:12:00,133.6,134.85,130.45,133.8,25650,141.8777777777778,150.62019413425497,133.13536142130062,144.815,154.87660268964194,134.75339731035805,-3.112967155062961,-1.4410563780190144,-1.6719107770439463,40.988710796792034,35.02825189533779,140.43622611101603,142.94274867192786,144.22619047619048,125.725,1.0
2026-02-05 10:13:00,133.2,135.8,130.35,132.4,25650,140.58888888888887,150.3981877297847,130.77959004799305,143.935,154.6340927431402,133.2359072568598,-3.814004075490658,-2.232038943842896,-1.5819651316477623,39.91433539696478,33.44408748818292,138.82898088881285,141.9386773698395,143.43690476190474,125.725,1.0
2026-02-05 10:14:00,132.3,132.9,128.05,131.45,25650,138.84444444444443,148.83954480662192,128.84934408226695,144.05749999999998,154.3763970589476,133.73860294105236,-4.357383633863975,-2.940487173849922,-1.416896460014053,39.16416330635816,32.32797397306153,137.3531847110503,140.93975571556908,142.32142857142858,125.725,1.0
2026-02-05 10:15:00,131.2,133.85,129.6,132.7,25650,137.17222222222222,146.179805832714,128.16463861173042,143.075,153.62609279698202,132.52390720301796,-4.489422036070067,-3.4567987945899707,-1.0326232414800964,40.74231155487719,35.513609004811485,136.42254776884025,140.15501707599108,141.17261904761904,125.725,1.0
2026-02-05 10:16:00,132.6,132.95,127.65,131.0,25650,135.8166666666667,144.59054480008072,127.04278853325266,142.04500000000002,152.88349772315044,131.2065022768496,-4.71531945104266,-3.876305680074201,-0.8390137709684593,39.25101903211736,33.12761965048581,135.3380382150722,139.28311068780147,139.71666666666667,125.725,1.0
2026-02-05 10:17:00,131.2,134.65,130.7,134.3,25650,134.40555555555557,140.52213139502663,128.2889797160845,141.42,152.41881153866896,130.421188461331,-4.346452583830512,-4.033021314659639,-0.3134312691708736,43.56903601338478,41.68380893768425,135.13043057205778,138.80852871753467,138.4702380952381,125.725,1.0
2026-02-05 10:18:00,134.0,134.1,129.75,131.7,25650,132.97222222222223,135.21756462372844,130.72687982071602,140.76749999999998,152.16226009250695,129.372739907493,-4.339244645724335,-4.135095758347871,-0.2041488873764638,41.09084642817464,37.438019975343245,134.44434445764622,138.13152598253137,137.50357142857143,125.725,1.0
2026-02-05 10:19:00,131.85,132.25,125.0,125.55,25650,131.86666666666667,135.8219834997411,127.91134983359224,139.79999999999998,152.1702981498341,127.42970185016586,-5.054062373412393,-4.441417963369378,-0.6126444100430142,35.890601862418364,29.454463323717604,132.66547556611698,136.93328541276648,136.2047619047619,125.725,1.0
2026-02-05 10:20:00,148.75,148.75,143.7,143.7,25700,132.95555555555558,140.08740533313795,125.82370577797322,139.6325,151.81997327932294,127.44502672067706,-3.074053446052176,-3.9856297909303113,0.9115763448781355,54.28010824598317,58.697162807647366,134.8723804528936,137.57773442107444,136.07857142857145,125.725,1.0
2026-02-05 10:21:00,143.9,148.85,142.35,144.1,25700,134.1,143.17073763538565,125.02926236461435,139.2975,150.95355296503425,127.64144703496572,-1.559419791432788,-3.176893124431137,1.6174733329983493,54.58926232032711,59.11733087772376,136.71790436231487,138.19890257144831,136.07380952380953,125.725,1.0
2026-02-05 10:22:00,144.15,145.25,137.4,138.95,25700,134.82777777777778,144.14123410451285,125.51432145104272,138.635,149.36459783667786,127.90540216332214,-1.1332258984406565,-2.495670715767644,1.3624448173269874,49.90988297660496,51.5252164443892,137.1643234898519,138.2704356598818,135.7595238095238,125.725,1.0
2026-02-05 10:23:00,138.8,140.5,136.4,137.95,25700,135.55,144.76699347672556,126.33300652327446,138.03500000000005,147.9932050935001,128.07679490649994,-0.9402963599928852,-1.977212597176058,1.0369162371831726,49.03100361693309,50.119178109249525,137.32145879188153,138.23991797798828,135.24642857142857,125.725,1.0
2026-02-05 10:24:00,137.55,138.8,134.3,138.1,25700,136.14999999999998,145.2925430679872,127.00745693201276,137.73999999999998,147.47379016892347,128.0062098310765,-0.7651886790703486,-1.5732046244741549,0.8080159454038063,49.17557791923564,50.34782190583491,137.47716703350522,138.2265924562751,135.14880952380952,125.725,1.0
2026-02-05 10:25:00,138.3,140.05,135.15,136.2,25700,136.72777777777776,145.40431762670377,128.05123792885175,137.1925,146.34846036455863,128.03653963544136,-0.875411759648955,-1.340607002865755,0.4651952432168,47.34370927392811,47.26078636197614,137.2217336268042,138.03358365091557,135.38809523809522,125.725,1.0
2026-02-05 10:26:00,136.2,138.3,133.6,137.7,25700,137.10555555555553,145.680473558079,128.53063755303205,136.69,145.06046970951422,128.31953029048577,-0.738692488145972,-1.139968831292494,0.401276343146522,48.960210624195305,49.98446605404985,137.31738690144337,138.0018137793998,135.63809523809525,125.725,1.0
2026-02-05 10:27:00,137.35,139.4,134.2,139.4,25700,137.9611111111111,146.01957909516372,129.9026431270585,136.5,144.6135850989495,128.3864149010505,-0.4038668923732302,-0.8946015183194063,0.490734625946176,50.80353617099063,53.074354649981935,137.73390952115471,138.13497437183793,135.98214285714286,125.725,1.0
2026-02-05 10:28:00,139.2,142.2,137.55,142.0,25700,139.7888888888889,144.00172270355583,135.57605507422196,136.25,143.74723633291492,128.75276366708508,0.1824515469079699,-0.535583829910281,0.7180353768182509,53.56565046101751,57.58308197194239,138.58712761692377,138.5030720507105,136.6809523809524,125.725,1.0
2026-02-05 10:29:00,118.65,122.75,116.8,121.95,25650,137.3722222222222,146.761769269338,127.9826751751064,135.1175,143.43195900936567,126.80304099063432,-2.039494032325706,-1.0368872307154229,-1.0026068016102834,36.53202173159245,31.40505776740356,135.25970209353903,136.92658899826188,135.85595238095237,125.725,1.0
2026-02-05 10:30:00,121.35,123.5,120.1,123.45,25650,135.07777777777778,145.87693862480666,124.27861693074892,134.515,143.70052529798926,125.3294747020107,-3.3723950674944376,-1.8153898429750943,-1.557005224519343,38.11746410729592,33.93293723902623,132.89776167483123,135.64310433176075,135.27142857142857,125.725,1.0
2026-02-05 10:31:00,123.65,129.4,123.3,123.3,25650,133.33888888888887,145.32908670835798,121.34869106941976,133.985,143.91265574968287,124.05734425031709,-4.266418121300717,-2.632399269083635,-1.634018852217082,38.01519658796524,33.792836174963,130.978209339865,134.46757058587878,134.70833333333334,125.725,1.0
2026-02-05 10:32:00,124.05,127.0,120.65,125.8,25650,131.98888888888888,144.2018494738577,119.77592830392008,133.585,143.88591622138543,123.28408377861456,-4.484082540733425,-3.249627026300232,-1.2344555144331937,40.86297771363348,38.54994948662809,129.942567471892,133.64208767293795,134.18214285714285,125.725,1.0
2026-02-05 10:33:00,126.0,129.5,125.1,128.85,25650,130.9611111111111,142.74033673294218,119.18188548928003,133.4075,143.82493691011936,122.99006308988064,-4.146894099105367,-3.5487160505686104,-0.5981780485367567,44.229419129051976,44.06598275990502,129.72405397751362,133.1856983707534,134.19761904761904,125.725,1.0
2026-02-05 10:34:00,129.5,133.2,128.7,129.7,25650,130.23888888888888,141.64756842466346,118.8302093531143,133.32,143.79276731638583,122.84723268361417,-3.713086229285409,-3.603506110140877,-0.1095801191445318,45.166254522282586,45.59706518219651,129.7192431820109,132.8537270973483,133.13690476190476,125.725,1.0
2026-02-05 10:35:00,129.45,132.4,125.35,132.4,25650,129.64999999999998,140.3708689596507,118.92913104034928,133.305,143.7803535928263,122.82964640717373,-2.9767960944776632,-3.394602771586473,0.4178066771088096,48.14593990494997,50.44449800700375,130.25539454560874,132.81051499283893,132.06190476190477,125.725,1.0
2026-02-05 10:36:00,132.6,133.65,128.95,131.5,25650,128.77222222222224,138.11101062061752,119.43343382382696,133.32999999999998,143.7936608014797,122.8663391985203,-2.5142314315938563,-3.101145658255601,0.5869142266617446,47.2247366329574,48.81347362965825,130.504315636487,132.68570404114,131.40714285714287,125.725,1.0
2026-02-05 10:37:00,131.25,132.9,128.6,132.15,25650,127.67777777777776,133.85664802241004,121.49890753314548,133.22250000000005,143.6874077591681,122.75759224083194,-2.051019418815514,-2.751103578442238,0.7000841596267247,47.9986036527015,50.12375264967978,130.8334525091896,132.63468460865045,130.90238095238095,125.725,1.0
2026-02-05 10:38:00,132.75,139.2,132.75,139.2,25650,129.59444444444443,137.14373042061476,122.04515846827412,133.5975,144.2341338010868,122.96086619891318,-0.7563034619254836,-2.086170206269987,1.3298667443445034,55.60277955090788,61.99459998056172,132.50676200735168,133.25995274115994,130.90119047619046,125.725,1.0
2026-02-05 10:39:00,139.55,142.5,138.15,141.25,25650,131.5722222222222,140.2140084235814,122.930436020863,134.3825,144.91550100623604,123.84949899376392,0.4436230421770801,-1.2429057901209648,1.686528832298045,57.54678364505127,64.73989379862854,134.25540960588137,134.02090962295424,131.1511904761905,125.725,1.0
2026-02-05 10:40:00,141.2,143.0,137.4,137.4,25650,133.13888888888889,140.8053030604558,125.47247471732196,134.0675,144.14254562808011,123.99245437191988,0.7775382866500706,-0.5694244311972864,1.346962717847357,52.865100594617815,56.16774153585731,134.8843276847051,134.34272775410145,131.3464285714286,125.725,1.0
2026-02-05 10:41:00,136.7,137.4,131.1,131.3,25650,133.75,140.35543100410578,127.14456899589422,133.4275,142.88922439983446,123.96577560016556,0.1969220294764113,-0.3139756109727205,0.5108976404491319,46.4211703884763,45.442606765867126,134.1674621477641,134.05294415847274,131.03214285714287,125.725,1.0
2026-02-05 10:42:00,131.5,135.5,131.1,134.9,25650,134.42222222222225,140.43113487344309,128.4133095710014,133.225,142.50251420030406,123.94748579969593,0.2551343318894794,-0.1242722966853205,0.3794066285747999,50.273529370907966,51.58102626677231,134.3139697182113,134.1336161433801,130.55,125.725,1.0
2026-02-05 10:43:00,134.65,135.55,131.2,131.85,25650,134.66111111111113,140.27820277406286,129.0440194481594,132.92000000000002,142.05411260921915,123.78588739078086,-0.109364733715239,-0.1193031090286267,0.0099383753133876,47.17853408393359,46.58526803065558,133.82117577456904,133.9161288916296,131.43333333333334,125.725,1.0
2026-02-05 10:44:00,132.3,137.3,131.85,137.2,25650,135.19444444444446,140.78074185417856,129.60814703471036,132.875,141.9534899770369,123.7965100229631,0.3376432953261883,0.0330123590896449,0.3046309362365433,52.68142495832737,55.15607173480875,134.49694061965522,134.22887852099822,132.36904761904762,125.725,1.0
2026-02-05 10:45:00,137.65,138.9,135.05,136.4,25650,135.7388888888889,140.93758163322394,130.54019614455387,132.88500000000002,141.97240778567573,123.79759221432433,0.5418379967630358,0.2026209049807752,0.3392170917822605,51.812197668113285,53.706381819859125,134.8775524957242,134.43565199518886,133.18690476190477,125.725,1.0
2026-02-05 10:46:00,135.45,137.3,134.0,135.65,25650,136.12777777777777,140.92603592527274,131.3295196302828,132.7825,141.76670571350817,123.7982942864918,0.5767870180464172,0.3273429426693225,0.2494440753770946,50.9632346270067,52.25775559805911,135.03204199657935,134.55130418612328,133.9845238095238,125.725,1.0
2026-02-05 10:47:00,135.55,138.65,134.85,136.65,25650,135.84444444444446,140.34357630514847,131.34531258374045,132.64499999999998,141.43457628761425,123.85542371238571,0.721159315558964,0.4586150669658697,0.2625442485930943,52.09043828160857,54.11427422700104,135.3556335972635,134.75117997792103,134.6202380952381,125.725,1.0
2026-02-05 10:48:00,139.25,141.1,136.35,140.5,25650,135.76111111111112,140.01579602894014,131.5064261932821,132.57,141.18314631674662,123.95685368325336,1.3142274185363476,0.743819184156029,0.5704082343803186,56.25924939117804,60.72860696468377,136.38450687781082,135.2986866466905,135.24761904761905,125.725,1.0
2026-02-05 10:49:00,140.6,142.35,138.0,139.45,25650,135.9888888888889,140.57613343218523,131.4016443455926,133.445,141.48380023452057,125.4061997654794,1.5691396647115423,1.0189260110078668,0.5502136537036757,54.85728311390309,58.15650702372474,136.99760550224866,135.69404982319617,135.95357142857142,125.91428571428573,1.0
2026-02-05 10:50:00,139.8,140.95,135.4,136.95,25650,136.61666666666667,140.37453341523585,132.8587999180975,134.12,141.4116210023634,126.8283789976366,1.3893980273664963,1.14241668312741,0.2469813442390864,51.56259868182203,52.230992942444274,136.98808440179891,135.81366412574891,136.41071428571428,125.91428571428573,1.0
2026-02-05 10:51:00,136.7,138.9,134.2,136.65,25650,136.8111111111111,140.44392596326114,133.17829625896107,134.7875,141.0330293220959,128.5419706779041,1.1948453943474249,1.1598929202007484,0.0349524741466764,51.1654780101876,51.522302216461135,136.92046752143915,135.89331516139188,136.79404761904763,125.91428571428573,1.0
2026-02-05 10:52:00,137.3,139.8,135.8,136.55,25650,137.33333333333334,139.70059044864675,134.96607621801994,135.325,140.7217369527191,129.92826304728086,1.0200133226299783,1.1132663876771585,-0.0932530650471801,51.02440981308434,51.261476238693966,136.84637401715133,135.95585657459264,136.81785714285715,125.91428571428573,1.0
2026-02-05 10:53:00,136.7,141.4,136.2,141.0,25650,137.75555555555556,140.7436831047077,134.7674280064034,135.9325,141.1382311218656,130.7267688781344,1.460131790655396,1.2288881886699043,0.2312436019854915,56.740258163321016,61.11606173558558,137.67709921372108,136.4362511865362,136.7392857142857,125.91428571428573,1.0
2026-02-05 10:54:00,140.6,141.4,137.6,140.05,25650,138.16111111111113,141.23948832159104,135.0827339006312,136.45,141.33600983474915,131.56399016525083,1.6170815803571372,1.358285985898982,0.2587955944581552,55.257599060844775,58.28568644976887,138.15167937097686,136.78041774019945,136.76904761904763,125.91428571428573,1.0
2026-02-05 10:55:00,140.55,145.0,139.85,141.1,25650,138.76666666666668,141.80046070219416,135.7328726311392,136.885,141.78837491186613,131.98162508813385,1.833266652260221,1.5166128746860617,0.3166537775741593,56.60723821823583,60.556998647421096,138.7413434967815,137.1918065268471,137.39166666666668,129.0,1.0
2026-02-05 10:56:00,118.05,120.65,118.05,120.3,25600,136.95,146.7224740982006,127.17752590179936,136.325,143.56651272725176,129.0834872727482,-0.7822240373488967,0.7503339040077424,-1.532557941356639,34.442836461525005,27.35877183132125,135.0530747974252,135.58306304809977,136.37976190476192,129.0,1.0
2026-02-05 10:57:00,119.6,127.2,118.9,120.0,25600,134.67222222222222,147.30661229456058,122.03783214988388,135.7175,144.72089656302302,126.71410343697698,-2.6551523221766047,-0.3848281713870399,-2.270324150789565,34.23463091248912,27.117552847903696,132.04245983794016,134.09896180542358,135.60595238095237,129.0,1.0
2026-02-05 10:58:00,120.05,121.9,118.2,120.1,25600,132.5222222222222,146.70778927116325,118.33665517328116,134.7625,145.07504306211112,124.44995693788886,-3.9126742948390927,-1.5607768792043908,-2.351897415634702,34.37703179776271,27.357732132761345,129.65396787035215,132.7657273477642,134.50714285714287,129.0,1.0
2026-02-05 10:59:00,120.25,123.6,118.1,121.8,25600,130.8388888888889,145.70085271437313,115.97692506340468,133.79000000000002,144.69973852742783,122.8802614725722,-4.499554996825907,-2.540369585078229,-1.9591854117476772,36.8792278528887,31.664583559521034,128.08317429628173,131.72137236226283,133.39166666666668,129.0,1.0
2026-02-05 11:00:00,120.85,124.0,120.85,123.45,25600,129.3722222222222,144.24805728281635,114.49638716162806,133.0925,144.44978515037124,121.73521484962876,-4.606954382133225,-3.229231184096561,-1.377723198036663,39.29849929696641,35.819489606294255,127.1565394370254,130.93362261347593,132.4714285714286,129.0,1.0
2026-02-05 11:01:00,123.5,127.65,121.95,127.6,25600,128.3777777777778,142.70189969676474,114.05365585879086,132.90749999999997,144.40092625327512,121.41407374672482,-4.044874060994289,-3.5011121430624708,-0.543761917931818,45.00755358214172,45.24038947464335,127.24523154962031,130.61613474552584,131.68690476190477,129.0,1.0
2026-02-05 11:02:00,152.25,153.7,141.6,141.95,25650,128.48333333333332,143.0487407684174,113.91792589824928,133.26000000000002,145.1350717449357,121.38492825506437,-1.6813854690578012,-2.8945365850609144,1.2131511160031132,59.271790661262216,65.14374417152962,130.18618523969627,131.6955504840472,132.14642857142857,129.0,1.0
2026-02-05 11:03:00,141.0,141.2,137.45,138.5,25650,128.3111111111111,142.5472282520313,114.0749939701909,133.5925,145.58297998194274,121.60202001805727,-0.4292948390207129,-2.0727893363808474,1.6434944973601344,55.54172280734967,59.31285877968604,131.84894819175702,132.34359329509033,132.08333333333334,129.0,1.0
2026-02-05 11:04:00,138.25,139.1,135.35,138.4,25650,128.01111111111112,141.61502254312222,114.40719967910005,133.6525,145.69238785957134,121.61261214042864,0.4515630779553987,-1.2313385316020988,1.6829016095574976,55.43282946717897,59.14024386124709,133.15915855340563,132.92039393365314,132.07261904761904,129.0,1.0
2026-02-05 11:05:00,137.9,138.75,135.6,136.45,25650,129.80555555555554,143.2302122085207,116.3808989025904,133.655,145.69625064539662,121.6137493546034,0.8092088156566035,-0.5511560825158648,1.3603648981724683,53.24080265611367,55.59111329995733,133.8173268427245,133.25654689235284,132.09761904761905,129.0,1.0
2026-02-05 11:06:00,136.45,136.45,132.7,135.0,25650,131.47222222222223,143.87129602835796,119.07314841608648,133.6225,145.65296646457503,121.592033535425,0.8553379470482128,-0.0823247393278389,0.9376626863760518,51.60661377091439,52.93371208544582,134.0538614741796,133.4225900454621,131.90714285714287,129.0,1.0
2026-02-05 11:07:00,135.6,136.1,130.1,133.05,25650,132.91111111111113,143.53293416555903,122.2892880566632,133.44250000000002,145.4261881322071,121.45881186779296,0.6146143440514322,0.1499882884652514,0.4646260555861808,49.410144776916304,49.36363171848442,133.8530891793437,133.38710527922763,131.44642857142858,129.0,1.0
2026-02-05 11:08:00,132.8,133.1,129.3,129.6,25650,133.77777777777777,142.6818849761442,124.87367057941132,132.8975,144.67694874894187,121.11805125105816,-0.0210410185534328,0.0929785194590233,-0.1140195380124562,45.703836509658295,43.52132021490064,133.00247134347495,133.02642858596784,130.80238095238096,129.0,1.0
2026-02-05 11:09:00,130.0,132.35,126.95,127.3,25650,134.20555555555555,141.9916107987452,126.4195003123659,132.29,143.97363227587616,120.60636772412384,-0.7720894361820285,-0.1953774657546606,-0.5767119704273679,43.368276658501415,39.973129015925366,131.86197707477996,132.4810544349233,129.8654761904762,129.0,1.0
2026-02-05 11:10:00,127.45,129.95,127.45,128.45,25650,134.3,141.89243044090634,126.70756955909368,131.865,143.4948784330887,120.23512156691132,-1.1365259044814024,-0.5090936119969078,-0.6274322924844946,44.88485206388872,42.60521407713367,131.17958165982395,132.0971444887401,130.5047619047619,129.0,1.0
2026-02-05 11:11:00,128.2,129.95,125.7,126.1,25650,132.5388888888889,139.7670348302767,125.31074294750108,131.3375,142.9916580421347,119.68334195786532,-1.6798339951076002,-0.8993404063671386,-0.7804935887404616,42.38686473983039,38.70373210797424,130.16366532785918,131.52598787076485,130.87738095238095,129.0,1.0
2026-02-05 11:12:00,125.15,125.7,121.9,121.9,25650,130.69444444444446,138.78605854485735,122.60283034403156,130.605,142.51627313227172,118.69372686772824,-2.5815703421138494,-1.4600837182827089,-1.1214866238311405,38.285820088781904,32.6856521056294,128.51093226228735,130.6092271211682,131.09880952380954,129.0,1.0
2026-02-05 11:13:00,121.55,124.5,120.0,124.4,25650,129.13888888888889,136.47325789719497,121.8045198805828,129.775,141.26456763649892,118.28543236350107,-2.8387259340957343,-1.9196311235537171,-0.9190948105420168,41.88986730989376,39.03367347796863,127.6887458098299,130.01787215724744,131.22738095238094,129.0,1.0
2026-02-05 11:14:00,123.25,124.1,120.45,122.35,25650,127.57222222222224,134.3182743084428,120.82617013600166,128.89,140.03367120363552,117.7463287963645,-3.2323970408688893,-2.357219762658775,-0.8751772782101144,39.83551699033448,35.90968973659717,126.62099664786392,129.28759861846197,131.1940476190476,129.0,1.0
2026-02-05 11:15:00,122.8,125.2,120.6,123.65,25650,126.3111111111111,131.8150301693823,120.80719205283992,128.0175,138.40861612907358,117.62638387092645,-3.2747423276606327,-2.6630606176593945,-0.6116817100012382,41.78523951428373,39.3713862612608,126.02679731829114,128.75068446432277,131.0095238095238,129.0,1.0
2026-02-05 11:16:00,123.15,124.0,122.1,123.55,25650,125.25555555555556,129.3597835584814,121.15132755262968,128.18,138.33987852185967,118.02012147814033,-3.2516583420050864,-2.8592598591079588,-0.3923984828971276,41.67336465116445,39.18821334830665,125.53143785463293,128.2553811820063,129.4,129.0,1.0
2026-02-05 11:17:00,124.0,127.35,123.3,126.35,25650,124.89444444444445,128.29196192048497,121.49692696840393,128.4975,138.2677161365684,118.7272838634316,-2.8019694967535718,-2.8401630716564963,0.0381935749029249,46.030497023711455,46.96115109235457,125.69515028370633,128.0739163075295,128.4440476190476,129.0,1.0
