DateTime,Open,High,Low,Close
2025-05-09 09:30,24083.55,24087.00,24060.00,24082.45
2025-05-09 09:31,24081.55,24097.80,24069.70,24077.65
2025-05-09 09:32,24076.40,24082.45,24065.45,24069.95
2025-05-09 09:33,24067.50,24067.50,24039.15,24047.20
2025-05-09 09:34,24048.00,24051.35,24040.25,24047.00
2025-05-09 09:35,24044.90,24064.15,24041.50,24050.35
2025-05-09 09:36,24050.05,24062.75,24049.00,24060.15
2025-05-09 09:37,24062.25,24083.35,24061.40,24068.15
2025-05-09 09:38,24067.20,24083.60,24066.05,24083.10
2025-05-09 09:39,24082.70,24087.80,24075.70,24085.70
2025-05-09 09:40,24086.35,24108.50,24085.70,24095.45
2025-05-09 09:41,24095.50,24122.70,24095.50,24119.85
2025-05-09 09:42,24118.00,24119.30,24103.00,24116.95
2025-05-09 09:43,24115.40,24117.20,24104.15,24111.30
2025-05-09 09:44,24111.35,24111.35,24083.30,24090.50
2025-05-09 09:45,24092.25,24111.70,24078.00,24081.50
2025-05-09 09:46,24080.60,24094.45,24080.60,24081.55
2025-05-09 09:47,24077.75,24083.30,24067.60,24071.70
2025-05-09 09:48,24070.25,24070.95,24062.40,24062.40
2025-05-09 09:49,24062.10,24064.35,24051.80,24051.80
2025-05-09 09:50,24052.00,24053.85,24042.35,24048.75
2025-05-09 09:51,24047.90,24051.15,24042.00,24047.05
2025-05-09 09:52,24047.75,24065.95,24047.75,24056.75
2025-05-09 09:53,24057.00,24066.45,24045.05,24047.05
2025-05-09 09:54,24045.85,24046.30,24031.60,24032.30
2025-05-09 09:55,24032.30,24046.85,24029.60,24044.20
2025-05-09 09:56,24044.60,24048.20,24035.00,24036.55
2025-05-09 09:57,24037.05,24039.30,24018.20,24020.90
2025-05-09 09:58,24020.00,24020.00,24011.45,24013.50
2025-05-09 09:59,24012.80,24021.00,24011.10,24012.50
2025-05-09 10:00,24012.60,24016.70,24005.50,24005.80
2025-05-09 10:01,24006.05,24006.05,23993.85,24000.45
2025-05-09 10:02,24004.30,24006.35,23984.25,23984.45
2025-05-09 10:03,23983.95,23987.70,23975.45,23981.30
2025-05-09 10:04,23979.65,23981.05,23972.55,23977.65
2025-05-09 10:05,23977.60,23979.60,23962.65,23962.70
2025-05-09 10:06,23962.10,23964.80,23949.20,23956.35
2025-05-09 10:07,23961.55,23993.90,23961.55,23989.75
2025-05-09 10:08,23989.65,23993.05,23982.80,23987.40
2025-05-09 10:09,23987.35,23991.00,23982.55,23985.80
2025-05-09 10:10,23985.35,23990.35,23978.70,23990.35
2025-05-09 10:11,23990.05,24026.00,23989.45,24026.00
2025-05-09 10:12,24027.20,24028.95,24019.25,24026.25
2025-05-09 10:13,24025.85,24045.55,24020.40,24040.25
2025-05-09 10:14,24040.80,24063.45,24032.65,24060.65
2025-05-09 10:15,24061.20,24074.40,24061.00,24070.70
2025-05-09 10:16,24071.45,24086.75,24059.05,24086.75
2025-05-09 10:17,24085.70,24085.90,24070.25,24083.45
2025-05-09 10:18,24084.80,24084.80,24065.25,24065.25
2025-05-09 10:19,24065.65,24065.80,24045.05,24048.90
2025-05-09 10:20,24048.70,24054.80,24030.55,24031.50
2025-05-09 10:21,24031.65,24052.75,24030.70,24052.75
2025-05-09 10:22,24052.10,24063.50,24050.95,24056.80
2025-05-09 10:23,24056.95,24067.95,24055.85,24066.55
2025-05-09 10:24,24073.60,24074.35,24051.55,24062.55
2025-05-09 10:25,24061.90,24061.95,24050.10,24051.55
2025-05-09 10:26,24051.00,24058.90,24047.55,24054.15
2025-05-09 10:27,24053.75,24061.60,24042.00,24043.40
2025-05-09 10:28,24042.45,24042.45,24031.20,24038.10
2025-05-09 10:29,24037.95,24051.50,24037.55,24046.70
2025-05-09 10:30,24046.60,24053.00,24042.70,24050.65
2025-05-09 10:31,24049.50,24051.10,24041.40,24051.10
