DateTime,Open,High,Low,Close,Strike,DTE,weekday
2025-11-24 09:49:00,72.9,73.75,69.25,71.0,26100,1,1
2025-11-24 09:50:00,70.95,72.0,65.55,66.25,26100,1,1
2025-11-24 09:51:00,66.2,66.2,64.05,64.3,26100,1,1
2025-11-24 09:52:00,64.45,72.55,64.45,72.25,26100,1,1
2025-11-24 09:53:00,72.35,72.45,68.5,70.15,26100,1,1
2025-11-24 09:54:00,70.05,77.45,69.45,76.9,26100,1,1
2025-11-24 09:55:00,76.7,77.75,71.95,75.45,26100,1,1
2025-11-24 09:56:00,75.05,75.05,72.15,73.75,26100,1,1
2025-11-24 09:57:00,73.6,76.95,72.05,75.45,26100,1,1
2025-11-24 09:58:00,75.6,77.3,73.95,77.15,26100,1,1
2025-11-24 09:59:00,76.75,77.3,74.4,75.7,26100,1,1
2025-11-24 10:00:00,75.85,75.85,69.8,70.2,26100,1,1
2025-11-24 10:01:00,70.2,70.95,67.75,67.75,26100,1,1
2025-11-24 10:02:00,67.25,67.65,62.3,62.65,26100,1,1
2025-11-24 10:03:00,62.6,65.85,62.3,65.0,26100,1,1
2025-11-24 10:04:00,65.3,65.6,61.3,62.95,26100,1,1
2025-11-24 10:05:00,63.5,63.5,60.9,62.8,26100,1,1
2025-11-24 10:06:00,62.85,64.5,62.2,62.2,26100,1,1
2025-11-24 10:07:00,62.25,63.95,61.0,61.55,26100,1,1
2025-11-24 10:08:00,61.65,61.65,57.7,59.45,26100,1,1
2025-11-24 10:09:00,59.45,59.45,57.1,57.3,26100,1,1
2025-11-24 10:10:00,57.2,58.05,56.3,57.35,26100,1,1
2025-11-24 10:11:00,57.35,58.65,57.3,58.6,26100,1,1
2025-11-24 10:12:00,58.45,58.75,54.95,55.0,26100,1,1
2025-11-24 10:13:00,76.6,78.0,75.1,76.0,26150,1,1
2025-11-24 10:14:00,76.2,77.75,75.55,75.85,26150,1,1
2025-11-24 10:15:00,75.75,76.25,75.05,75.95,26150,1,1
2025-11-24 10:16:00,54.55,57.2,53.6,57.15,26100,1,1
2025-11-24 10:17:00,57.05,60.65,56.1,58.85,26100,1,1
2025-11-24 10:18:00,58.5,59.6,57.55,58.25,26100,1,1
2025-11-24 10:19:00,58.35,58.95,56.4,57.5,26100,1,1
2025-11-24 10:20:00,57.45,58.0,55.0,58.0,26100,1,1
2025-11-24 10:21:00,80.55,80.9,73.0,75.2,26150,1,1
2025-11-24 10:22:00,53.95,56.3,53.5,55.65,26100,1,1
2025-11-24 10:23:00,77.25,77.45,74.5,74.5,26150,1,1
2025-11-24 10:24:00,73.4,76.85,73.3,76.4,26150,1,1
