DateTime,Open,High,Low,Close,Strike,DTE,weekday
2025-06-05 09:30,62.90,68.60,61.05,65.10,24700,0,4
2025-06-05 09:31,65.25,65.80,56.90,57.90,24700,0,4
2025-06-05 09:32,57.60,60.00,54.10,55.60,24700,0,4
2025-06-05 09:33,85.20,87.25,77.00,79.35,24750,0,4
2025-06-05 09:34,78.90,81.05,71.60,71.60,24750,0,4
2025-06-05 09:35,72.50,75.85,66.20,66.20,24750,0,4
2025-06-05 09:36,67.30,68.95,63.00,68.95,24750,0,4
2025-06-05 09:37,68.70,72.95,66.45,67.85,24750,0,4
2025-06-05 09:38,68.70,69.90,62.60,64.00,24750,0,4
2025-06-05 09:39,64.05,67.25,62.65,65.60,24750,0,4
2025-06-05 09:40,65.70,65.70,59.50,61.40,24750,0,4
2025-06-05 09:41,61.25,64.35,59.00,61.25,24750,0,4
2025-06-05 09:42,61.05,63.15,59.25,61.60,24750,0,4
2025-06-05 09:43,61.90,67.80,60.65,66.45,24750,0,4
2025-06-05 09:44,66.30,70.45,56.50,59.45,24750,0,4
2025-06-05 09:45,59.25,61.50,57.35,58.55,24750,0,4
2025-06-05 09:46,58.85,60.40,57.30,58.85,24750,0,4
2025-06-05 09:47,58.65,61.35,53.05,53.95,24750,0,4
2025-06-05 09:48,54.25,55.25,51.50,52.55,24750,0,4
2025-06-05 09:49,52.30,52.90,49.75,51.40,24750,0,4
2025-06-05 09:50,51.10,53.25,47.15,47.30,24750,0,4
2025-06-05 09:51,48.05,49.90,45.15,48.15,24750,0,4
2025-06-05 09:52,48.35,48.60,43.60,44.15,24750,0,4
2025-06-05 09:53,44.60,45.55,41.30,44.65,24750,0,4
2025-06-05 09:54,44.10,46.75,42.30,46.45,24750,0,4
2025-06-05 09:55,45.70,51.60,45.55,50.30,24750,0,4
2025-06-05 09:56,49.80,51.50,46.00,46.05,24750,0,4
2025-06-05 09:57,45.75,49.40,45.20,47.45,24750,0,4
2025-06-05 09:58,47.45,49.65,46.70,46.90,24750,0,4
2025-06-05 09:59,46.65,49.75,45.90,48.85,24750,0,4
2025-06-05 10:00,49.00,49.00,44.40,45.80,24750,0,4
2025-06-05 10:01,45.80,47.70,41.80,42.25,24750,0,4
2025-06-05 10:02,42.15,47.60,42.15,47.60,24750,0,4
2025-06-05 10:03,48.45,50.75,47.35,48.65,24750,0,4
2025-06-05 10:04,48.70,55.75,48.70,50.40,24750,0,4
2025-06-05 10:05,50.30,52.25,48.10,51.40,24750,0,4
2025-06-05 10:06,51.25,53.90,50.75,51.10,24750,0,4
2025-06-05 10:07,51.00,57.10,49.90,53.85,24750,0,4
2025-06-05 10:08,53.00,54.90,51.65,54.25,24750,0,4
2025-06-05 10:09,54.40,56.20,50.50,52.90,24750,0,4
2025-06-05 10:10,53.05,53.90,50.35,51.85,24750,0,4
2025-06-05 10:11,51.35,55.65,51.25,51.35,24750,0,4
2025-06-05 10:12,51.05,55.80,51.05,54.45,24750,0,4
2025-06-05 10:13,55.15,64.65,54.85,59.85,24750,0,4
2025-06-05 10:14,60.40,61.30,53.80,54.30,24750,0,4
2025-06-05 10:15,54.70,57.35,52.75,54.85,24750,0,4
2025-06-05 10:16,54.10,58.00,50.30,57.45,24750,0,4
2025-06-05 10:17,57.85,59.45,56.45,57.35,24750,0,4
2025-06-05 10:18,30.55,37.95,30.25,36.95,24700,0,4
2025-06-05 10:19,37.40,37.40,33.60,33.85,24700,0,4
2025-06-05 10:20,33.15,35.05,32.25,34.30,24700,0,4
2025-06-05 10:21,34.30,34.75,32.15,32.90,24700,0,4
2025-06-05 10:22,60.05,61.30,56.65,60.75,24750,0,4
2025-06-05 10:23,32.65,33.90,31.45,33.60,24700,0,4
2025-06-05 10:24,61.80,62.30,54.05,57.60,24750,0,4
2025-06-05 10:25,56.80,56.85,51.70,54.15,24750,0,4
