DateTime,Open,High,Low,Close
2025-08-25 09:30,24947.80,24951.90,24944.05,24947.50
2025-08-25 09:31,24948.30,24952.20,24947.20,24948.45
2025-08-25 09:32,24947.90,24949.80,24944.30,24944.90
2025-08-25 09:33,24945.30,24952.00,24943.45,24950.75
2025-08-25 09:34,24951.40,24957.30,24951.05,24957.30
2025-08-25 09:35,24957.55,24960.60,24951.95,24956.80
2025-08-25 09:36,24956.50,24961.50,24956.50,24959.00
2025-08-25 09:37,24959.35,24962.15,24956.95,24957.80
2025-08-25 09:38,24957.30,24964.00,24956.60,24964.00
2025-08-25 09:39,24964.00,24967.55,24963.65,24966.25
2025-08-25 09:40,24966.60,24968.35,24962.10,24967.70
2025-08-25 09:41,24967.90,24970.60,24964.10,24964.35
2025-08-25 09:42,24964.05,24967.35,24962.70,24965.05
2025-08-25 09:43,24965.15,24973.80,24963.60,24973.60
2025-08-25 09:44,24973.20,24973.55,24966.70,24968.10
2025-08-25 09:45,24967.40,24968.80,24961.40,24962.75
2025-08-25 09:46,24962.60,24963.25,24956.90,24957.05
2025-08-25 09:47,24957.30,24960.10,24953.75,24954.85
2025-08-25 09:48,24954.20,24959.05,24951.50,24957.80
2025-08-25 09:49,24957.10,24958.85,24953.40,24955.40
2025-08-25 09:50,24954.35,24954.55,24947.90,24952.75
2025-08-25 09:51,24953.05,24953.25,24943.35,24944.55
2025-08-25 09:52,24945.65,24946.15,24941.40,24942.45
2025-08-25 09:53,24942.55,24945.75,24941.10,24943.15
2025-08-25 09:54,24943.00,24948.95,24941.65,24948.60
2025-08-25 09:55,24948.55,24951.30,24939.35,24940.50
2025-08-25 09:56,24939.95,24942.85,24932.55,24941.20
2025-08-25 09:57,24942.50,24945.05,24939.05,24939.65
2025-08-25 09:58,24940.00,24940.00,24925.95,24926.35
2025-08-25 09:59,24925.85,24928.20,24924.50,24925.95
2025-08-25 10:00,24925.90,24930.85,24925.80,24925.80
2025-08-25 10:01,24925.50,24930.70,24923.40,24929.75
2025-08-25 10:02,24930.00,24931.20,24920.50,24921.15
2025-08-25 10:03,24920.90,24922.30,24914.60,24921.05
2025-08-25 10:04,24921.25,24922.80,24918.70,24918.70
2025-08-25 10:05,24917.40,24919.20,24913.30,24914.35
2025-08-25 10:06,24914.40,24914.40,24905.85,24906.10
2025-08-25 10:07,24905.85,24910.90,24905.20,24908.05
2025-08-25 10:08,24908.20,24910.00,24903.95,24909.40
2025-08-25 10:09,24909.10,24911.30,24903.75,24905.25
2025-08-25 10:10,24905.40,24909.20,24904.40,24907.30
2025-08-25 10:11,24907.10,24914.15,24907.05,24912.40
2025-08-25 10:12,24912.50,24912.50,24907.15,24907.80
2025-08-25 10:13,24907.50,24908.40,24901.35,24901.35
2025-08-25 10:14,24902.25,24907.45,24899.05,24906.25
2025-08-25 10:15,24905.95,24906.05,24900.75,24902.20
2025-08-25 10:16,24901.95,24901.95,24894.50,24897.65
2025-08-25 10:17,24896.65,24902.05,24896.40,24901.95
2025-08-25 10:18,24901.85,24909.75,24901.45,24909.65
2025-08-25 10:19,24910.30,24919.55,24910.30,24919.55
2025-08-25 10:20,24919.25,24925.65,24919.10,24921.90
2025-08-25 10:21,24923.30,24923.35,24916.90,24922.40
2025-08-25 10:22,24922.25,24925.85,24921.30,24922.05
2025-08-25 10:23,24922.00,24929.70,24921.65,24928.00
2025-08-25 10:24,24928.35,24929.35,24926.50,24927.95
2025-08-25 10:25,24927.55,24929.40,24926.60,24927.65
2025-08-25 10:26,24928.25,24931.65,24923.90,24924.85
2025-08-25 10:27,24925.05,24925.45,24917.20,24917.30
2025-08-25 10:28,24917.40,24918.75,24915.00,24917.30
2025-08-25 10:29,24917.00,24917.70,24911.65,24914.70
2025-08-25 10:30,24914.30,24917.85,24913.85,24917.30
2025-08-25 10:31,24918.05,24936.90,24916.65,24934.15
2025-08-25 10:32,24934.15,24934.25,24929.60,24932.40
2025-08-25 10:33,24931.45,24932.80,24929.60,24932.30
2025-08-25 10:34,24931.95,24933.30,24927.15,24927.20
2025-08-25 10:35,24928.10,24933.45,24926.50,24932.70
2025-08-25 10:36,24933.00,24937.85,24933.00,24937.15
2025-08-25 10:37,24937.30,24942.10,24936.60,24942.10
2025-08-25 10:38,24942.50,24944.95,24940.40,24943.90
2025-08-25 10:39,24945.05,24946.55,24941.50,24945.20
2025-08-25 10:40,24945.45,24946.55,24943.20,24943.95
2025-08-25 10:41,24943.55,24945.95,24940.20,24941.05
2025-08-25 10:42,24941.70,24943.30,24937.90,24941.45
2025-08-25 10:43,24941.15,24942.90,24938.25,24939.05
2025-08-25 10:44,24939.05,24939.25,24934.70,24936.60
2025-08-25 10:45,24937.40,24939.15,24934.55,24938.60
2025-08-25 10:46,24938.70,24940.55,24936.50,24938.65
2025-08-25 10:47,24938.65,24941.85,24937.70,24938.75
2025-08-25 10:48,24938.95,24940.45,24937.10,24938.90
2025-08-25 10:49,24939.10,24945.10,24936.45,24944.60
2025-08-25 10:50,24945.05,24946.40,24943.45,24944.70
2025-08-25 10:51,24944.35,24948.70,24944.20,24944.50
2025-08-25 10:52,24945.15,24946.70,24943.40,24945.45
2025-08-25 10:53,24945.60,24951.25,24945.25,24949.90
2025-08-25 10:54,24949.95,24954.90,24949.95,24954.80
2025-08-25 10:55,24954.55,24954.60,24950.45,24950.45
2025-08-25 10:56,24951.00,24951.40,24946.00,24947.20
2025-08-25 10:57,24947.35,24950.10,24946.15,24948.10
2025-08-25 10:58,24948.25,24951.50,24946.70,24949.35
2025-08-25 10:59,24948.85,24951.75,24948.25,24949.40
2025-08-25 11:00,24948.90,24951.60,24944.90,24945.85
2025-08-25 11:01,24946.65,24949.45,24944.30,24948.90
2025-08-25 11:02,24948.65,24953.25,24948.60,24952.60
2025-08-25 11:03,24952.90,24955.40,24950.35,24953.95
2025-08-25 11:04,24954.10,24960.20,24954.10,24958.45
2025-08-25 11:05,24959.50,24961.85,24956.75,24957.30
2025-08-25 11:06,24957.15,24957.15,24951.75,24955.30
2025-08-25 11:07,24955.00,24956.70,24953.95,24954.45
2025-08-25 11:08,24954.10,24956.35,24953.10,24953.70
2025-08-25 11:09,24953.75,24955.45,24952.70,24953.75
2025-08-25 11:10,24954.35,24954.35,24948.60,24949.30
2025-08-25 11:11,24949.35,24951.10,24947.65,24949.25
2025-08-25 11:12,24949.05,24949.80,24945.10,24947.70
2025-08-25 11:13,24948.15,24953.70,24947.70,24948.65
2025-08-25 11:14,24948.80,24950.55,24945.55,24950.45
2025-08-25 11:15,24950.80,24952.00,24948.45,24951.90
2025-08-25 11:16,24951.45,24957.30,24950.00,24956.55
2025-08-25 11:17,24956.90,24957.15,24950.20,24950.20
2025-08-25 11:18,24950.55,24951.50,24947.25,24949.70
2025-08-25 11:19,24949.50,24952.05,24947.50,24948.00
2025-08-25 11:20,24948.05,24948.75,24946.10,24946.85
2025-08-25 11:21,24946.90,24948.20,24943.80,24945.35
2025-08-25 11:22,24945.35,24946.75,24941.70,24944.60
2025-08-25 11:23,24945.55,24945.90,24942.65,24944.20
2025-08-25 11:24,24943.70,24947.00,24942.55,24946.10
2025-08-25 11:25,24945.75,24952.25,24945.75,24951.30
2025-08-25 11:26,24951.05,24953.70,24950.85,24952.20
2025-08-25 11:27,24951.75,24953.25,24947.90,24950.20
2025-08-25 11:28,24950.60,24952.70,24950.15,24950.70
2025-08-25 11:29,24950.70,24951.35,24948.45,24949.30
2025-08-25 11:30,24948.90,24951.40,24948.70,24950.55
2025-08-25 11:31,24951.35,24954.35,24946.80,24949.25
2025-08-25 11:32,24949.15,24953.65,24949.15,24952.85
2025-08-25 11:33,24952.80,24958.20,24952.75,24954.25
2025-08-25 11:34,24954.10,24954.80,24947.50,24949.15
