DateTime,Open,High,Low,Close,Strike,DTE,weekday
2025-06-02 09:30,200.15,203.45,192.55,200.85,24550,3,1
2025-06-02 09:31,200.25,200.70,174.70,180.15,24550,3,1
2025-06-02 09:32,181.50,182.15,174.50,175.45,24550,3,1
2025-06-02 09:33,175.80,181.85,174.45,181.70,24550,3,1
2025-06-02 09:34,182.00,182.00,176.00,179.90,24550,3,1
2025-06-02 09:35,180.50,183.45,179.20,182.25,24550,3,1
2025-06-02 09:36,182.35,183.50,176.15,178.15,24550,3,1
2025-06-02 09:37,178.65,184.90,178.05,182.90,24550,3,1
2025-06-02 09:38,182.40,186.65,180.65,186.25,24550,3,1
2025-06-02 09:39,186.00,190.25,182.25,190.25,24550,3,1
2025-06-02 09:40,167.40,175.60,166.80,175.00,24600,3,1
2025-06-02 09:41,174.90,178.95,172.35,174.75,24600,3,1
2025-06-02 09:42,175.10,179.80,174.00,177.55,24600,3,1
2025-06-02 09:43,200.85,201.25,184.65,187.20,24550,3,1
2025-06-02 09:44,187.60,193.65,186.45,190.35,24550,3,1
2025-06-02 09:45,192.15,192.95,184.05,192.80,24550,3,1
2025-06-02 09:46,169.40,171.85,163.80,170.40,24600,3,1
2025-06-02 09:47,170.00,177.90,169.90,175.20,24600,3,1
2025-06-02 09:48,174.60,181.80,174.50,181.80,24600,3,1
2025-06-02 09:49,182.75,183.75,175.35,175.40,24600,3,1
2025-06-02 09:50,175.80,178.25,171.85,177.75,24600,3,1
2025-06-02 09:51,177.25,182.35,176.80,181.60,24600,3,1
2025-06-02 09:52,181.80,182.25,177.55,181.95,24600,3,1
2025-06-02 09:53,181.95,182.85,177.30,178.60,24600,3,1
2025-06-02 09:54,178.15,181.90,174.90,176.50,24600,3,1
2025-06-02 09:55,199.80,201.75,194.00,194.60,24550,3,1
2025-06-02 09:56,171.50,175.00,171.00,173.50,24600,3,1
2025-06-02 09:57,173.60,182.70,173.35,181.05,24600,3,1
2025-06-02 09:58,181.00,183.15,176.85,180.50,24600,3,1
2025-06-02 09:59,180.95,188.75,179.35,187.80,24600,3,1
2025-06-02 10:00,187.40,194.75,183.40,191.25,24600,3,1
2025-06-02 10:01,190.20,190.40,184.60,186.80,24600,3,1
2025-06-02 10:02,186.00,188.95,184.90,186.60,24600,3,1
2025-06-02 10:03,186.05,186.60,179.70,184.60,24600,3,1
2025-06-02 10:04,185.50,188.50,183.05,186.95,24600,3,1
2025-06-02 10:05,187.50,190.30,185.20,190.20,24600,3,1
2025-06-02 10:06,188.55,192.60,186.60,190.00,24600,3,1
2025-06-02 10:07,190.00,192.35,189.00,192.00,24600,3,1
2025-06-02 10:08,190.70,196.00,190.70,194.75,24600,3,1
2025-06-02 10:09,194.60,200.85,193.60,198.55,24600,3,1
2025-06-02 10:10,198.55,204.80,197.75,198.45,24600,3,1
2025-06-02 10:11,199.15,199.15,190.70,193.00,24600,3,1
2025-06-02 10:12,193.40,195.00,187.10,194.25,24600,3,1
2025-06-02 10:13,194.15,194.75,189.05,189.90,24600,3,1
2025-06-02 10:14,190.50,194.40,190.50,194.40,24600,3,1
2025-06-02 10:15,219.15,219.15,202.85,208.40,24550,3,1
2025-06-02 10:16,208.55,214.00,208.35,212.85,24550,3,1
2025-06-02 10:17,211.30,214.00,208.60,213.40,24550,3,1
2025-06-02 10:18,213.75,214.20,210.85,214.15,24550,3,1
2025-06-02 10:19,213.70,216.00,211.35,214.45,24550,3,1
