DateTime,Open,High,Low,Close
2026-02-25 09:30,25584.85,25585.90,25567.15,25578.30
2026-02-25 09:31,25578.15,25579.25,25568.10,25569.30
2026-02-25 09:32,25569.10,25575.60,25559.10,25574.10
2026-02-25 09:33,25573.00,25578.75,25569.40,25572.40
2026-02-25 09:34,25571.85,25581.30,25569.30,25579.05
2026-02-25 09:35,25578.80,25582.10,25573.65,25578.45
2026-02-25 09:36,25578.70,25582.85,25575.55,25577.50
2026-02-25 09:37,25576.85,25587.80,25574.60,25580.75
2026-02-25 09:38,25580.30,25581.75,25569.00,25569.00
2026-02-25 09:39,25569.65,25574.80,25568.55,25569.20
2026-02-25 09:40,25570.45,25582.15,25570.30,25580.10
2026-02-25 09:41,25580.00,25585.00,25568.85,25568.85
2026-02-25 09:42,25569.30,25573.35,25569.10,25570.70
2026-02-25 09:43,25570.70,25570.85,25565.80,25566.95
2026-02-25 09:44,25567.05,25568.30,25560.75,25561.75
2026-02-25 09:45,25561.65,25573.35,25560.50,25572.40
2026-02-25 09:46,25572.05,25579.85,25570.75,25578.55
2026-02-25 09:47,25577.90,25587.40,25577.25,25581.05
2026-02-25 09:48,25580.65,25583.55,25574.65,25581.50
2026-02-25 09:49,25581.35,25584.35,25575.35,25575.95
2026-02-25 09:50,25576.75,25581.50,25573.05,25574.95
2026-02-25 09:51,25575.10,25582.75,25575.05,25582.45
2026-02-25 09:52,25582.90,25587.35,25580.95,25582.70
2026-02-25 09:53,25583.05,25583.20,25569.20,25569.85
2026-02-25 09:54,25569.25,25574.60,25559.15,25574.00
2026-02-25 09:55,25573.20,25582.50,25572.90,25574.30
2026-02-25 09:56,25574.90,25584.50,25574.45,25583.80
2026-02-25 09:57,25583.30,25596.80,25582.45,25596.80
2026-02-25 09:58,25597.70,25602.05,25596.10,25597.80
2026-02-25 09:59,25596.90,25603.25,25596.90,25600.60
2026-02-25 10:00,25600.85,25606.85,25594.80,25605.65
2026-02-25 10:01,25604.75,25607.70,25601.55,25602.40
2026-02-25 10:02,25601.50,25606.35,25598.00,25606.00
2026-02-25 10:03,25605.25,25616.30,25605.25,25614.80
2026-02-25 10:04,25615.40,25622.45,25614.85,25618.20
2026-02-25 10:05,25617.50,25625.00,25617.50,25621.20
2026-02-25 10:06,25620.95,25627.35,25620.25,25625.70
2026-02-25 10:07,25626.15,25629.20,25622.40,25623.90
2026-02-25 10:08,25625.50,25626.85,25622.30,25624.20
2026-02-25 10:09,25624.65,25631.30,25624.35,25629.85
2026-02-25 10:10,25628.75,25630.85,25621.00,25623.95
2026-02-25 10:11,25624.70,25626.05,25619.00,25620.30
2026-02-25 10:12,25621.90,25624.90,25618.90,25624.50
2026-02-25 10:13,25625.20,25632.90,25625.15,25628.40
2026-02-25 10:14,25628.00,25631.85,25627.70,25631.75
2026-02-25 10:15,25631.60,25636.70,25631.60,25635.45
2026-02-25 10:16,25635.55,25646.70,25635.55,25644.70
2026-02-25 10:17,25645.55,25652.50,25643.90,25648.90
2026-02-25 10:18,25649.05,25650.60,25644.65,25644.65
