DateTime,Open,High,Low,Close
2024-05-13 09:30,21952.20,21965.00,21944.80,21944.80
2024-05-13 09:31,21944.20,21944.20,21923.70,21923.70
2024-05-13 09:32,21924.50,21925.85,21917.15,21917.15
2024-05-13 09:33,21918.45,21918.45,21907.10,21907.10
2024-05-13 09:34,21908.45,21908.45,21892.80,21894.50
2024-05-13 09:35,21893.75,21904.00,21890.70,21891.80
2024-05-13 09:36,21891.50,21908.70,21891.20,21898.10
2024-05-13 09:37,21898.05,21904.75,21898.05,21903.10
2024-05-13 09:38,21903.55,21904.00,21890.00,21891.15
2024-05-13 09:39,21890.75,21892.00,21884.30,21885.95
2024-05-13 09:40,21887.10,21900.85,21885.65,21897.95
2024-05-13 09:41,21897.60,21901.85,21879.80,21879.95
2024-05-13 09:42,21880.10,21880.10,21863.60,21867.70
2024-05-13 09:43,21868.00,21868.95,21860.75,21863.90
2024-05-13 09:44,21864.10,21873.20,21851.95,21857.40
2024-05-13 09:45,21856.80,21884.70,21856.80,21881.10
2024-05-13 09:46,21881.20,21896.10,21875.55,21894.55
2024-05-13 09:47,21894.90,21897.30,21886.10,21887.40
2024-05-13 09:48,21887.50,21893.60,21884.65,21892.15
2024-05-13 09:49,21891.25,21895.70,21883.80,21895.70
2024-05-13 09:50,21895.65,21896.70,21888.25,21896.20
2024-05-13 09:51,21894.95,21897.70,21879.90,21879.90
2024-05-13 09:52,21880.90,21892.60,21876.50,21888.20
2024-05-13 09:53,21888.95,21890.00,21878.75,21880.85
2024-05-13 09:54,21880.85,21881.20,21871.75,21876.80
2024-05-13 09:55,21876.40,21883.25,21870.55,21878.95
2024-05-13 09:56,21878.55,21878.65,21859.10,21862.40
2024-05-13 09:57,21862.55,21866.25,21855.45,21857.10
2024-05-13 09:58,21855.85,21867.00,21855.85,21864.95
2024-05-13 09:59,21864.80,21874.75,21860.05,21860.35
2024-05-13 10:00,21861.55,21863.80,21844.05,21844.45
2024-05-13 10:01,21844.50,21844.50,21829.40,21830.70
2024-05-13 10:02,21830.60,21851.85,21828.60,21846.05
2024-05-13 10:03,21846.45,21856.15,21841.40,21853.05
2024-05-13 10:04,21852.35,21853.45,21843.30,21843.30
2024-05-13 10:05,21843.30,21854.90,21840.90,21854.40
2024-05-13 10:06,21854.75,21856.20,21843.10,21843.10
2024-05-13 10:07,21842.80,21849.25,21842.65,21849.05
2024-05-13 10:08,21848.85,21852.15,21844.80,21845.40
2024-05-13 10:09,21845.75,21868.10,21844.10,21867.75
2024-05-13 10:10,21866.60,21874.00,21859.15,21861.00
2024-05-13 10:11,21860.95,21864.70,21856.45,21857.65
2024-05-13 10:12,21857.80,21867.25,21856.30,21867.15
2024-05-13 10:13,21866.65,21867.10,21859.95,21866.40
2024-05-13 10:14,21866.10,21886.60,21860.45,21886.10
2024-05-13 10:15,21885.20,21885.20,21872.20,21874.05
2024-05-13 10:16,21874.00,21879.15,21867.10,21867.70
2024-05-13 10:17,21868.20,21868.20,21861.85,21865.70
2024-05-13 10:18,21865.00,21867.85,21858.50,21862.80
2024-05-13 10:19,21861.75,21862.30,21852.60,21860.90
2024-05-13 10:20,21860.75,21865.15,21853.70,21856.20
2024-05-13 10:21,21855.60,21856.45,21845.00,21848.35
2024-05-13 10:22,21849.30,21873.55,21848.55,21870.10
2024-05-13 10:23,21869.95,21874.40,21866.60,21869.50
2024-05-13 10:24,21870.60,21874.10,21868.10,21870.70
2024-05-13 10:25,21870.55,21880.80,21868.85,21880.80
2024-05-13 10:26,21881.20,21889.75,21881.20,21889.00
2024-05-13 10:27,21887.90,21887.90,21875.30,21875.30
2024-05-13 10:28,21875.30,21876.45,21871.35,21873.45
2024-05-13 10:29,21874.10,21879.55,21872.00,21873.80
2024-05-13 10:30,21874.00,21876.10,21866.75,21867.45
2024-05-13 10:31,21867.70,21874.85,21866.70,21867.40
2024-05-13 10:32,21867.10,21872.70,21864.70,21866.45
2024-05-13 10:33,21866.05,21866.15,21854.15,21856.80
2024-05-13 10:34,21857.15,21860.55,21855.50,21858.05
2024-05-13 10:35,21857.20,21858.35,21846.55,21847.90
2024-05-13 10:36,21847.35,21852.75,21843.60,21852.65
2024-05-13 10:37,21852.75,21860.25,21848.50,21860.20
2024-05-13 10:38,21860.00,21860.00,21853.45,21854.40
2024-05-13 10:39,21855.40,21855.40,21838.20,21839.80
2024-05-13 10:40,21839.30,21839.30,21831.00,21833.35
2024-05-13 10:41,21833.45,21841.80,21832.25,21836.25
2024-05-13 10:42,21836.65,21837.30,21831.65,21834.05
2024-05-13 10:43,21833.80,21834.75,21824.85,21831.35
2024-05-13 10:44,21831.45,21834.95,21829.25,21832.85
2024-05-13 10:45,21832.75,21833.85,21823.15,21826.05
2024-05-13 10:46,21826.00,21830.45,21822.75,21822.85
2024-05-13 10:47,21823.90,21830.15,21821.20,21828.55
2024-05-13 10:48,21828.85,21838.95,21828.30,21838.05
2024-05-13 10:49,21838.00,21848.30,21838.00,21848.25
2024-05-13 10:50,21848.60,21849.25,21841.70,21843.80
2024-05-13 10:51,21843.80,21846.45,21841.60,21843.15
2024-05-13 10:52,21843.85,21859.25,21842.55,21859.25
2024-05-13 10:53,21859.50,21867.25,21858.35,21867.25
2024-05-13 10:54,21867.45,21879.60,21867.45,21877.85
