DateTime,Open,High,Low,Close,Strike,DTE,weekday
2025-03-20 09:30,44.55,47.05,42.40,47.05,23050,0,4
2025-03-20 09:31,47.40,47.40,44.10,44.80,23050,0,4
2025-03-20 09:32,44.55,47.55,42.80,45.55,23050,0,4
2025-03-20 09:33,46.05,46.70,42.45,46.70,23050,0,4
2025-03-20 09:34,47.40,47.75,41.65,41.70,23050,0,4
2025-03-20 09:35,40.20,42.25,39.00,39.40,23050,0,4
2025-03-20 09:36,39.45,41.70,38.00,41.55,23050,0,4
2025-03-20 09:37,43.30,45.00,41.55,42.85,23050,0,4
2025-03-20 09:38,43.15,50.75,42.70,50.15,23050,0,4
2025-03-20 09:39,50.20,56.85,50.20,51.25,23050,0,4
2025-03-20 09:40,49.95,53.60,47.25,52.50,23050,0,4
2025-03-20 09:41,53.35,54.05,39.20,39.20,23050,0,4
2025-03-20 09:42,40.25,49.00,37.95,47.30,23050,0,4
2025-03-20 09:43,46.55,46.55,41.70,43.70,23050,0,4
2025-03-20 09:44,42.75,44.00,40.20,40.60,23050,0,4
2025-03-20 09:45,40.90,52.50,39.40,52.00,23050,0,4
2025-03-20 09:46,50.50,55.85,47.70,48.05,23050,0,4
2025-03-20 09:47,46.20,49.55,44.00,45.25,23050,0,4
2025-03-20 09:48,45.85,53.90,44.15,51.25,23050,0,4
2025-03-20 09:49,33.00,36.05,31.65,33.80,23000,0,4
2025-03-20 09:50,33.15,37.75,32.30,36.70,23000,0,4
2025-03-20 09:51,37.20,44.55,34.45,43.95,23000,0,4
2025-03-20 09:52,64.25,65.70,47.20,47.40,23050,0,4
2025-03-20 09:53,45.30,55.60,45.30,53.00,23050,0,4
2025-03-20 09:54,51.50,55.55,49.15,54.95,23050,0,4
2025-03-20 09:55,54.85,54.85,48.10,48.10,23050,0,4
2025-03-20 09:56,48.00,52.50,48.00,48.85,23050,0,4
2025-03-20 09:57,49.70,55.15,48.75,51.30,23050,0,4
2025-03-20 09:58,51.60,64.45,51.60,57.45,23050,0,4
2025-03-20 09:59,56.90,60.40,55.85,58.10,23050,0,4
2025-03-20 10:00,58.65,60.65,56.30,57.35,23050,0,4
2025-03-20 10:01,37.90,41.35,33.80,41.15,23000,0,4
2025-03-20 10:02,41.95,41.95,37.50,37.50,23000,0,4
