DateTime,Open,High,Low,Close
2025-08-28 09:30,24529.35,24530.45,24521.00,24522.10
2025-08-28 09:31,24523.80,24527.50,24517.15,24519.70
2025-08-28 09:32,24522.10,24528.70,24512.90,24526.65
2025-08-28 09:33,24526.55,24526.85,24512.25,24512.30
2025-08-28 09:34,24512.35,24518.90,24511.15,24512.55
2025-08-28 09:35,24512.15,24523.80,24507.60,24522.70
2025-08-28 09:36,24522.75,24530.20,24520.85,24521.15
2025-08-28 09:37,24520.80,24524.90,24517.65,24522.20
2025-08-28 09:38,24522.05,24529.95,24521.20,24529.95
2025-08-28 09:39,24529.35,24542.10,24529.25,24538.45
2025-08-28 09:40,24538.30,24577.95,24537.45,24574.70
2025-08-28 09:41,24576.05,24576.05,24553.50,24563.75
2025-08-28 09:42,24562.35,24569.00,24559.05,24559.05
2025-08-28 09:43,24559.15,24564.25,24549.45,24563.05
2025-08-28 09:44,24562.95,24569.75,24562.30,24565.70
2025-08-28 09:45,24566.15,24579.00,24560.55,24578.20
2025-08-28 09:46,24577.55,24581.95,24573.00,24577.15
2025-08-28 09:47,24577.05,24577.90,24566.30,24568.95
2025-08-28 09:48,24569.70,24569.95,24552.50,24553.45
2025-08-28 09:49,24552.90,24559.45,24549.75,24559.30
2025-08-28 09:50,24559.25,24563.00,24557.30,24558.10
2025-08-28 09:51,24557.85,24571.80,24557.40,24569.75
2025-08-28 09:52,24570.15,24590.65,24569.80,24589.40
2025-08-28 09:53,24589.55,24596.80,24589.10,24590.80
2025-08-28 09:54,24590.45,24597.55,24587.95,24596.65
2025-08-28 09:55,24597.25,24597.25,24584.20,24586.50
2025-08-28 09:56,24586.70,24591.55,24580.10,24588.55
2025-08-28 09:57,24588.35,24590.80,24578.10,24586.15
2025-08-28 09:58,24586.00,24592.65,24584.05,24588.05
2025-08-28 09:59,24588.40,24592.50,24586.60,24592.45
2025-08-28 10:00,24592.40,24599.55,24587.55,24590.00
2025-08-28 10:01,24590.60,24594.90,24580.35,24592.55
2025-08-28 10:02,24592.95,24594.40,24585.05,24585.35
2025-08-28 10:03,24586.40,24607.25,24586.40,24607.25
2025-08-28 10:04,24607.40,24611.80,24604.85,24606.45
2025-08-28 10:05,24607.35,24612.10,24604.25,24607.25
2025-08-28 10:06,24607.10,24612.90,24605.60,24610.65
2025-08-28 10:07,24610.65,24613.85,24601.25,24601.25
2025-08-28 10:08,24601.35,24605.40,24596.55,24600.95
2025-08-28 10:09,24599.75,24599.75,24587.05,24589.50
2025-08-28 10:10,24589.15,24591.50,24585.70,24590.40
2025-08-28 10:11,24590.00,24596.65,24589.85,24591.65
2025-08-28 10:12,24591.10,24598.65,24591.10,24593.10
2025-08-28 10:13,24592.60,24593.45,24584.90,24585.20
2025-08-28 10:14,24585.25,24586.30,24575.40,24576.95
2025-08-28 10:15,24575.90,24582.85,24574.25,24581.10
2025-08-28 10:16,24580.65,24587.90,24578.70,24585.50
2025-08-28 10:17,24585.45,24587.65,24582.55,24583.20
2025-08-28 10:18,24582.40,24583.90,24568.70,24568.70
2025-08-28 10:19,24568.25,24568.25,24559.70,24561.45
2025-08-28 10:20,24560.70,24562.00,24557.15,24557.50
2025-08-28 10:21,24557.90,24561.45,24554.80,24558.75
2025-08-28 10:22,24559.00,24568.05,24556.25,24566.80
2025-08-28 10:23,24566.75,24571.60,24563.90,24571.60
2025-08-28 10:24,24572.35,24576.70,24568.65,24573.95
2025-08-28 10:25,24574.95,24578.10,24571.10,24578.10
2025-08-28 10:26,24577.90,24583.75,24577.35,24577.75
2025-08-28 10:27,24577.50,24587.15,24576.20,24585.75
2025-08-28 10:28,24584.75,24592.65,24584.75,24591.95
