DateTime,Open,High,Low,Close
2025-08-21 09:30,25065.70,25071.60,25065.70,25071.05
2025-08-21 09:31,25070.60,25080.30,25064.55,25078.65
2025-08-21 09:32,25077.15,25082.85,25075.70,25082.30
2025-08-21 09:33,25082.00,25086.65,25079.35,25079.60
2025-08-21 09:34,25079.75,25080.45,25070.55,25071.75
2025-08-21 09:35,25071.05,25076.30,25070.40,25071.95
2025-08-21 09:36,25072.10,25073.55,25065.55,25067.85
2025-08-21 09:37,25068.60,25071.45,25068.05,25071.00
2025-08-21 09:38,25070.50,25070.85,25062.60,25063.40
2025-08-21 09:39,25063.25,25063.25,25057.00,25057.00
2025-08-21 09:40,25056.85,25059.10,25055.50,25057.60
2025-08-21 09:41,25056.15,25059.40,25054.90,25057.20
2025-08-21 09:42,25056.75,25072.00,25056.75,25059.75
2025-08-21 09:43,25059.70,25065.10,25059.35,25064.70
2025-08-21 09:44,25064.95,25066.35,25060.10,25060.10
2025-08-21 09:45,25060.75,25062.60,25058.50,25061.10
2025-08-21 09:46,25062.80,25075.90,25062.80,25074.50
2025-08-21 09:47,25076.00,25078.65,25075.25,25076.15
2025-08-21 09:48,25076.20,25086.75,25076.20,25085.80
2025-08-21 09:49,25086.00,25093.70,25085.40,25092.65
2025-08-21 09:50,25092.35,25092.40,25085.90,25090.20
2025-08-21 09:51,25090.40,25095.00,25089.20,25090.45
2025-08-21 09:52,25090.55,25095.85,25089.35,25095.85
2025-08-21 09:53,25096.05,25096.05,25091.65,25095.60
2025-08-21 09:54,25096.00,25098.40,25093.85,25095.05
2025-08-21 09:55,25095.15,25099.95,25094.45,25099.05
2025-08-21 09:56,25098.90,25099.65,25092.10,25092.85
2025-08-21 09:57,25094.05,25097.85,25093.75,25097.45
2025-08-21 09:58,25096.95,25107.30,25096.55,25105.90
2025-08-21 09:59,25106.50,25110.85,25104.25,25104.35
2025-08-21 10:00,25104.75,25109.75,25100.75,25106.05
2025-08-21 10:01,25106.20,25114.65,25106.05,25109.25
2025-08-21 10:02,25109.55,25111.05,25106.85,25109.00
2025-08-21 10:03,25108.95,25121.85,25107.55,25121.15
2025-08-21 10:04,25121.30,25130.05,25121.30,25127.80
2025-08-21 10:05,25128.30,25135.05,25128.30,25133.10
2025-08-21 10:06,25133.05,25134.90,25127.25,25127.85
2025-08-21 10:07,25127.35,25127.70,25123.30,25123.35
2025-08-21 10:08,25122.75,25123.25,25118.65,25119.00
