DateTime,Open,High,Low,Close,Strike,DTE,weekday
2024-05-16 09:30,62.70,65.50,60.90,62.85,22300,0,4
2024-05-16 09:31,63.45,73.55,62.90,73.55,22300,0,4
2024-05-16 09:32,53.75,68.20,50.65,65.55,22250,0,4
2024-05-16 09:33,64.95,69.00,62.25,67.05,22250,0,4
2024-05-16 09:34,66.80,72.85,62.05,68.30,22250,0,4
2024-05-16 09:35,68.70,70.85,65.20,68.20,22250,0,4
2024-05-16 09:36,67.45,71.40,64.20,64.65,22250,0,4
2024-05-16 09:37,64.85,71.50,64.60,69.65,22250,0,4
2024-05-16 09:38,70.05,78.40,68.20,73.60,22250,0,4
2024-05-16 09:39,72.60,74.40,67.15,70.45,22250,0,4
2024-05-16 09:40,70.95,73.90,69.50,72.00,22250,0,4
2024-05-16 09:41,71.85,74.40,65.40,73.35,22250,0,4
2024-05-16 09:42,74.60,78.00,65.15,68.55,22250,0,4
2024-05-16 09:43,68.45,75.80,65.70,75.80,22250,0,4
2024-05-16 09:44,75.75,84.90,73.40,80.70,22250,0,4
2024-05-16 09:45,80.60,83.10,76.55,78.35,22250,0,4
2024-05-16 09:46,77.10,80.50,71.95,75.90,22250,0,4
2024-05-16 09:47,75.95,76.50,69.95,74.30,22250,0,4
2024-05-16 09:48,75.60,80.70,65.40,67.75,22250,0,4
2024-05-16 09:49,68.50,74.95,66.25,74.60,22250,0,4
2024-05-16 09:50,73.80,78.15,70.90,73.45,22250,0,4
2024-05-16 09:51,73.95,99.00,73.95,80.40,22250,0,4
2024-05-16 09:52,81.25,81.90,75.20,81.85,22250,0,4
2024-05-16 09:53,82.05,82.80,76.55,79.40,22250,0,4
2024-05-16 09:54,78.65,81.00,73.75,74.65,22250,0,4
2024-05-16 09:55,74.55,76.35,70.60,72.00,22250,0,4
2024-05-16 09:56,71.75,74.25,67.15,68.55,22250,0,4
2024-05-16 09:57,68.20,76.00,64.30,73.55,22250,0,4
2024-05-16 09:58,72.80,76.60,71.80,74.30,22250,0,4
2024-05-16 09:59,74.70,80.25,72.15,77.65,22250,0,4
2024-05-16 10:00,77.15,84.05,74.80,83.05,22250,0,4
2024-05-16 10:01,58.80,63.80,57.20,63.40,22200,0,4
2024-05-16 10:02,88.25,88.40,84.00,84.65,22250,0,4
2024-05-16 10:03,84.80,91.70,84.35,86.45,22250,0,4
2024-05-16 10:04,61.45,65.55,59.65,65.45,22200,0,4
2024-05-16 10:05,94.25,94.25,84.80,88.05,22250,0,4
2024-05-16 10:06,88.40,88.40,79.70,79.70,22250,0,4
2024-05-16 10:07,79.50,82.45,73.80,74.00,22250,0,4
2024-05-16 10:08,74.50,78.50,72.15,72.95,22250,0,4
2024-05-16 10:09,73.35,76.20,69.30,73.90,22250,0,4
2024-05-16 10:10,73.75,76.05,67.00,68.90,22250,0,4
2024-05-16 10:11,68.80,73.50,67.35,67.40,22250,0,4
2024-05-16 10:12,67.25,72.90,65.75,72.10,22250,0,4
2024-05-16 10:13,72.25,73.45,70.20,73.00,22250,0,4
2024-05-16 10:14,73.15,76.45,71.60,75.00,22250,0,4
2024-05-16 10:15,75.15,78.15,72.85,77.00,22250,0,4
2024-05-16 10:16,76.75,76.80,71.55,73.60,22250,0,4
2024-05-16 10:17,73.65,77.60,72.00,76.00,22250,0,4
2024-05-16 10:18,75.95,80.25,75.35,78.45,22250,0,4
2024-05-16 10:19,78.30,84.30,76.65,84.15,22250,0,4
2024-05-16 10:20,60.80,72.20,58.05,69.40,22200,0,4
2024-05-16 10:21,68.90,80.35,66.55,80.35,22200,0,4
2024-05-16 10:22,82.80,98.20,82.80,94.35,22200,0,4
2024-05-16 10:23,94.60,99.00,88.50,94.10,22200,0,4
2024-05-16 10:24,95.45,102.30,91.95,94.50,22200,0,4
2024-05-16 10:25,93.60,96.20,90.55,95.75,22200,0,4
2024-05-16 10:26,95.30,98.35,90.60,94.70,22200,0,4
2024-05-16 10:27,93.90,94.00,87.05,92.10,22200,0,4
2024-05-16 10:28,91.95,92.00,85.00,86.50,22200,0,4
2024-05-16 10:29,86.55,92.30,83.30,87.05,22200,0,4
2024-05-16 10:30,86.25,88.70,80.15,80.15,22200,0,4
2024-05-16 10:31,79.85,85.50,79.05,81.35,22200,0,4
2024-05-16 10:32,82.00,82.00,75.35,75.55,22200,0,4
2024-05-16 10:33,75.50,79.30,71.40,71.70,22200,0,4
2024-05-16 10:34,72.35,78.15,72.00,77.25,22200,0,4
2024-05-16 10:35,77.25,83.15,75.65,82.00,22200,0,4
2024-05-16 10:36,81.70,84.95,77.65,77.90,22200,0,4
2024-05-16 10:37,77.80,83.30,77.60,80.45,22200,0,4
2024-05-16 10:38,80.65,83.65,77.00,77.55,22200,0,4
2024-05-16 10:39,77.55,84.90,77.10,83.50,22200,0,4
2024-05-16 10:40,84.10,86.05,81.90,83.75,22200,0,4
2024-05-16 10:41,83.55,83.55,75.80,77.85,22200,0,4
2024-05-16 10:42,78.10,79.00,71.15,71.20,22200,0,4
2024-05-16 10:43,70.85,72.25,63.70,64.60,22200,0,4
2024-05-16 10:44,64.80,67.90,62.65,66.40,22200,0,4
2024-05-16 10:45,66.55,69.20,66.05,68.90,22200,0,4
2024-05-16 10:46,69.40,84.45,69.25,83.20,22200,0,4
2024-05-16 10:47,59.30,79.00,57.55,71.90,22150,0,4
2024-05-16 10:48,71.80,80.00,71.65,76.50,22150,0,4
2024-05-16 10:49,75.45,90.05,74.45,89.70,22150,0,4
2024-05-16 10:50,89.80,90.75,80.50,82.20,22150,0,4
2024-05-16 10:51,81.20,83.50,74.05,74.70,22150,0,4
2024-05-16 10:52,75.60,75.75,70.70,72.70,22150,0,4
2024-05-16 10:53,72.80,74.25,68.20,68.50,22150,0,4
2024-05-16 10:54,68.50,73.05,64.65,66.35,22150,0,4
2024-05-16 10:55,67.10,72.00,63.60,64.70,22150,0,4
2024-05-16 10:56,64.30,66.45,61.90,65.55,22150,0,4
2024-05-16 10:57,65.00,67.50,62.30,62.90,22150,0,4
2024-05-16 10:58,62.80,66.75,61.60,65.55,22150,0,4
2024-05-16 10:59,65.40,67.75,61.50,67.00,22150,0,4
2024-05-16 11:00,67.05,68.40,61.35,62.00,22150,0,4
2024-05-16 11:01,62.10,63.55,58.85,63.10,22150,0,4
2024-05-16 11:02,62.95,65.00,59.10,61.80,22150,0,4
2024-05-16 11:03,89.05,90.00,82.45,83.40,22200,0,4
2024-05-16 11:04,83.90,85.10,78.00,79.90,22200,0,4
2024-05-16 11:05,79.85,85.75,79.45,85.75,22200,0,4
2024-05-16 11:06,60.55,63.95,59.90,63.05,22150,0,4
2024-05-16 11:07,63.15,67.20,60.75,65.95,22150,0,4
2024-05-16 11:08,65.85,69.35,63.00,68.35,22150,0,4
2024-05-16 11:09,68.75,80.60,66.50,80.00,22150,0,4
2024-05-16 11:10,81.25,87.45,70.40,71.40,22150,0,4
2024-05-16 11:11,71.85,76.15,70.00,70.70,22150,0,4
2024-05-16 11:12,70.60,70.60,65.75,69.80,22150,0,4
2024-05-16 11:13,69.55,71.25,67.40,69.65,22150,0,4
2024-05-16 11:14,69.60,72.30,68.55,70.65,22150,0,4
2024-05-16 11:15,69.90,73.90,69.45,71.05,22150,0,4
2024-05-16 11:16,71.10,80.15,71.10,77.95,22150,0,4
2024-05-16 11:17,77.90,83.70,77.15,82.15,22150,0,4
2024-05-16 11:18,58.20,74.55,58.20,65.20,22100,0,4
2024-05-16 11:19,64.35,68.65,63.90,68.00,22100,0,4
2024-05-16 11:20,67.80,70.85,62.45,62.90,22100,0,4
2024-05-16 11:21,61.50,64.15,56.95,57.65,22100,0,4
2024-05-16 11:22,82.35,84.05,77.40,78.90,22150,0,4
2024-05-16 11:23,79.40,80.05,74.15,75.95,22150,0,4
2024-05-16 11:24,76.45,81.75,71.40,72.45,22150,0,4
2024-05-16 11:25,72.20,75.90,68.25,72.45,22150,0,4
2024-05-16 11:26,72.25,75.50,70.55,70.55,22150,0,4
2024-05-16 11:27,70.65,71.95,68.65,69.90,22150,0,4
2024-05-16 11:28,69.80,80.85,69.25,79.00,22150,0,4
2024-05-16 11:29,79.00,79.90,74.15,78.35,22150,0,4
2024-05-16 11:30,78.50,80.60,74.40,79.35,22150,0,4
2024-05-16 11:31,78.80,83.75,76.25,76.90,22150,0,4
2024-05-16 11:32,75.90,77.60,71.15,71.15,22150,0,4
2024-05-16 11:33,70.90,75.70,70.90,72.50,22150,0,4
2024-05-16 11:34,72.60,73.80,70.60,73.15,22150,0,4
2024-05-16 11:35,73.50,78.85,73.50,74.55,22150,0,4
2024-05-16 11:36,74.05,83.40,74.05,81.00,22150,0,4
2024-05-16 11:37,80.60,81.75,66.05,66.10,22150,0,4
2024-05-16 11:38,65.75,66.05,60.55,63.90,22150,0,4
